Topic,Topic2,Category2,Date,Sentiment,Sentiment_YoY_Growth,Frequency,Frequency_YoY_Growth,Trending_Score,Perspective,Perspective2,Category1,Country,Novelty_Score
Cherry Vodka,Soda,soda,last year,0.0,0.0,2,200.0,0.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Cream,Fried Eggs,soda,last year,0.88,88.0,2,200.0,0.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Cream,Soda,soda,last year,0.5707,57.07,2,200.0,0.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Flat,Soda,soda,last year,0.0,-0.98877287,0,-0.99502486,0.0,Motivation,Ingredient,Beverage,Canada,8.834928
Ice,Soda,soda,last year,0.0,0.0,2,200.0,0.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Red,Bean Soup,soda,last 6 month,0.0,-1.030303,0,-0.99502486,0.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Soda,Bean Soup,soda,last year,0.0,-1.030303,0,-0.99502486,0.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Sparkling Water,Eggs,soda,last year,0.8743,87.43,2,200.0,0.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Squid,Bean Soup,soda,last year,0.0,-1.030303,0,-0.99502486,0.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Vodka,Sparkling Water,soda,last 6 month,0.296,29.6,4,400.0,0.0,Ingredient,Ingredient,Beverage,Canada,8.589969
Vodka,Sparkling Water,soda,last year,0.296,29.6,4,400.0,0.0,Ingredient,Ingredient,Beverage,Canada,8.589969
Water,#RefreshingByNature,soda,last 6 month,0.0,-0.986969,0,-0.99502486,0.0,Ingredient,Hashtag,Beverage,Canada,8.834928
#Angular,#developerlife,tonic,last month,0.6369,63.690002,2,200.0,0.0,Hashtag,Hashtag,Beverage,Canada,8.834928
#Ginvent,Fresh,tonic,last 6 month,0.0,-0.98876655,0,-0.99667776,0.0,Hashtag,Ingredient,Beverage,Canada,
#SimplyAmazing,Tonic Water,tonic,last 6 month,0.5859,58.59,2,200.0,0.0,Hashtag,Ingredient,Beverage,Canada,8.834928
#craftcocktails,Tonic,tonic,last 3 month,0.0,-1.0423371,0,-0.99502486,0.0,Hashtag,Ingredient,Beverage,Canada,8.834928
#fevertree,Tonic,tonic,last year,0.0,-1.0423371,0,-0.99502486,0.0,Hashtag,Ingredient,Beverage,Canada,8.834928
#gin&tonic,#spanishgin,tonic,last 6 month,0.0,0.0,0,-0.99502486,0.0,Hashtag,Hashtag,Beverage,Canada,8.834928
#ginandtonic,#craftcocktails,tonic,last year,0.0,-1.0423371,0,-0.99502486,0.0,Hashtag,Hashtag,Beverage,Canada,8.834928
#portlandbars,Tonic Water,tonic,last 3 month,0.0,-1.0423371,0,-0.99502486,0.0,Hashtag,Ingredient,Beverage,Canada,8.834928
#wintersover,#gin&tonic,tonic,last year,0.0,0.0,0,-0.99502486,0.0,Hashtag,Hashtag,Beverage,Canada,8.834928
@CAEAirport,Tonic,tonic,last year,0.0,-0.9807914,0,-0.99502486,0.0,Hashtag,Ingredient,Beverage,Canada,8.834928
@GinFoundry,Cinnamon,tonic,last year,0.0,-0.98876655,0,-0.99667776,0.0,Hashtag,Ingredient,Beverage,Canada,
@GinFoundry,Fresh,tonic,last 6 month,0.0,-0.98876655,0,-0.99667776,0.0,Hashtag,Ingredient,Beverage,Canada,
@GinFoundry,Tonic,tonic,last 6 month,0.0,-0.98876655,0,-0.99667776,0.0,Hashtag,Ingredient,Beverage,Canada,
@bbcthree,@michellevisage,tonic,last year,-0.2942,-29.42,3,300.0,0.0,Hashtag,Hashtag,Beverage,Canada,8.589969
@craftandcochest,Cranberry,tonic,last year,0.8832,88.32,3,300.0,0.0,Hashtag,Ingredient,Beverage,Canada,8.589969
Cinnamon,Orange,tonic,last year,0.0,-0.98876655,0,-0.99667776,0.0,Ingredient,Ingredient,Beverage,Canada,
Fever Tree,#tiqaportland,tonic,last 3 month,0.0,-1.0423371,0,-0.99502486,0.0,Brand,Hashtag,Beverage,Canada,8.834928
Fever Tree,Tonic Water,tonic,last 3 month,0.0,-1.0423371,0,-0.99502486,0.0,Brand,Ingredient,Beverage,Canada,8.834928
Gin,#MarchMadness,tonic,last year,0.0,-0.9807914,0,-0.99502486,0.0,Ingredient,Hashtag,Beverage,Canada,8.834928
Gin,#craftcocktails,tonic,last year,0.0,-1.0423371,0,-0.99502486,0.0,Ingredient,Hashtag,Beverage,Canada,8.834928
Rosemary,#rosemary,tonic,last 6 month,0.0,-1.0423371,0,-0.99502486,0.0,Ingredient,Hashtag,Beverage,Canada,8.834928
Tonic,@drjoshsc,tonic,last year,0.0,-0.9807914,0,-0.99502486,0.0,Ingredient,Hashtag,Beverage,Canada,8.834928
Tonic,@michellevisage,tonic,last 3 month,-0.2942,-29.42,3,300.0,0.0,Ingredient,Hashtag,Beverage,Canada,8.589969
@OutwavesMA,@8gband,ginger ale,last year,0.5067,50.67,2,200.0,0.0,Hashtag,Hashtag,Beverage,Canada,8.834928
@pepsi,Coke,ginger ale,last year,0.0,-0.9842767,0,-0.99502486,0.0,Hashtag,Ingredient,Beverage,Canada,8.834928
Coke,Juice,ginger ale,last 6 month,0.0,-1.0127162,0,-0.99502486,0.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Coke,Know,ginger ale,last year,0.0,-0.97306037,0,-0.99502486,0.0,Ingredient,Brand,Beverage,Canada,8.834928
Cold Water,Ginger Ale,ginger ale,last year,0.0,-1.1488096,0,-0.99502486,0.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Ginger,Canada Dry,ginger ale,last year,0.0,-1.0324465,0,-0.99502486,0.0,Ingredient,Brand,Beverage,Canada,8.834928
Orange,Vanilla,ginger ale,last 6 month,0.0,-1.0182682,0,-0.99502486,0.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Sweet Pickles,Cheese,ginger ale,last year,0.0,-0.90966576,0,-0.99502486,0.0,Ingredient,Ingredient,Beverage,Canada,8.834928
#gingerlemonade,Ginger,soda,last year,0.0,-0.98968965,0,-0.99502486,0.0,Hashtag,Ingredient,Beverage,Canada,8.834928
#giveaway,#win,soda,last 3 month,0.68,68.0,3,300.0,0.0,Hashtag,Hashtag,Beverage,Canada,8.589969
#health,#happiness,soda,last year,0.937,93.7,2,200.0,0.0,Hashtag,Hashtag,Beverage,Canada,8.834928
#summer,Garnish,soda,last year,0.0,-0.98968965,0,-0.99502486,0.0,Hashtag,Ingredient,Beverage,Canada,8.834928
@RootdHealth,#win,soda,last year,0.68,68.0,3,300.0,0.0,Hashtag,Hashtag,Beverage,Canada,8.589969
@RootdHealth,@homejobsbymom,soda,last year,0.68,68.0,3,300.0,0.0,Hashtag,Hashtag,Beverage,Canada,8.589969
#BunsOut,@EpicFoundSA,tonic,last year,0.5267,52.670002,2,200.0,0.0,Hashtag,Hashtag,Beverage,Canada,8.834928
#bluehenntonic,#spanishgin,tonic,last year,0.0,0.0,0,-0.99502486,0.0,Hashtag,Hashtag,Beverage,Canada,8.834928
#fevertree,#portlandbars,tonic,last 6 month,0.0,-1.0423371,0,-0.99502486,0.0,Hashtag,Hashtag,Beverage,Canada,8.834928
Fever Tree,#fevertree,tonic,last 3 month,0.0,-1.0423371,0,-0.99502486,0.0,Brand,Hashtag,Beverage,Canada,8.834928
Fresh,Orange,tonic,last 6 month,0.0,-0.98876655,0,-0.99667776,0.0,Ingredient,Ingredient,Beverage,Canada,
Gin,Stick,tonic,last 6 month,0.0,-0.98876655,0,-0.99667776,0.0,Ingredient,Motivation,Beverage,Canada,
Ice,Cold,tonic,last year,0.6249,62.489998,2,200.0,0.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Rosemary,Tonic Water,tonic,last 3 month,0.0,-1.0423371,0,-0.99502486,0.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Tonic,#RapeSurvivors,tonic,last year,0.5267,52.670002,2,200.0,0.0,Ingredient,Hashtag,Beverage,Canada,8.834928
Tonic,@ChairmansUK,tonic,last year,0.8832,88.32,3,300.0,0.0,Ingredient,Hashtag,Beverage,Canada,8.589969
Tonic Water,Dry,tonic,last year,0.0,-1.0162628,0,-0.9985735,0.0,Ingredient,Motivation,Beverage,Canada,
Gin,Tonic,tonic,last year,0.037250005,-0.9222094,8,0.0,-0.23076923,Ingredient,Ingredient,Beverage,Canada,8.589969
Sparkling Water,Veggies,soda,last 6 month,1.1695334,116.95334,3,300.0,-0.33333334,Ingredient,Ingredient,Beverage,Canada,8.834928
Ginger Ale,Fast Food,ginger ale,last year,0.3919,39.19,2,200.0,-1.0,Ingredient,Motivation,Beverage,Canada,8.834928
Sparkling Water,Tomato,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Sprouts,Cheddar Cheese,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Sprouts,Tomato,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
#nothanks,Diet Coke,ginger ale,last 6 month,0.0,0.0,2,200.0,-1.0,Hashtag,Brand,Beverage,Canada,8.834928
Ramen,Chocolate Milk,ginger ale,last 6 month,0.6369,63.690002,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Sparkling Water,Cheddar Cheese,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Veggies,Tomato,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
@DMRnewsdirector,Coke,ginger ale,last year,0.0,0.0,3,300.0,-1.0,Hashtag,Ingredient,Beverage,Canada,7.6868787
Jack,Coke,ginger ale,last 3 month,0.636,63.6,3,300.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.589969
Croissants,Fried Eggs,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Onion,Provolone Cheese,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Coffee,Tonic,tonic,last year,-0.4574,-45.739998,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Diet,Lemonade,ginger ale,last year,0.0,0.0,2,200.0,-1.0,Motivation,Ingredient,Beverage,Canada,8.834928
Croissants,Provolone Cheese,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
#icecream,Coffee,tonic,last year,-0.4574,-45.739998,2,200.0,-1.0,Hashtag,Ingredient,Beverage,Canada,8.834928
Diet,Soda,ginger ale,last year,0.0,0.0,2,200.0,-1.0,Motivation,Ingredient,Beverage,Canada,8.834928
Cream,Sparkling Water,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Veggies,Fried Eggs,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Coffee,Mocha,tonic,last year,-0.4574,-45.739998,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Lemonade,Fast Food,ginger ale,last year,0.3919,39.19,2,200.0,-1.0,Ingredient,Motivation,Beverage,Canada,8.834928
Soda,Lemonade,ginger ale,last year,0.0,0.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Croissants,Onion,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
#icecream,Black,tonic,last year,-0.4574,-45.739998,2,200.0,-1.0,Hashtag,Ingredient,Beverage,Canada,8.834928
Coke,Lemonade,ginger ale,last year,0.0,0.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Ginger Ale,Caffeine,ginger ale,last year,0.3919,39.19,2,200.0,-1.0,Ingredient,Motivation,Beverage,Canada,8.834928
Tomato,Eggs,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
#icecream,Tonic,tonic,last year,-0.4574,-45.739998,2,200.0,-1.0,Hashtag,Ingredient,Beverage,Canada,8.834928
@badencoffee,Tonic,tonic,last year,-0.4574,-45.739998,2,200.0,-1.0,Hashtag,Ingredient,Beverage,Canada,8.834928
Gin,Raspberry,tonic,last year,0.0,0.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Coke,Root Beer,ginger ale,last year,0.0,0.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Cheddar Cheese,Mustard,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Cream,Provolone Cheese,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
@badencoffee,Coffee,tonic,last year,-0.4574,-45.739998,2,200.0,-1.0,Hashtag,Ingredient,Beverage,Canada,8.834928
Chips,Caffeine,ginger ale,last year,0.3919,39.19,2,200.0,-1.0,Ingredient,Motivation,Beverage,Canada,8.834928
Ginger Ale,Lemonade,ginger ale,last year,0.3919,39.19,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Soda,Root Beer,ginger ale,last year,0.0,0.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Fried Eggs,Provolone Cheese,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Mustard,Veggies,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Jack,@ETEAKI_T,ginger ale,last 3 month,0.636,63.6,3,300.0,-1.0,Ingredient,Hashtag,Beverage,Canada,8.589969
@badencoffee,Mocha,tonic,last year,-0.4574,-45.739998,2,200.0,-1.0,Hashtag,Ingredient,Beverage,Canada,8.834928
Tonic,Mocha,tonic,last year,-0.4574,-45.739998,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Cheddar Cheese,Eggs,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Japanese,Sparkling Water,soda,last 6 month,-0.5411,-54.11,2,200.0,-1.0,Motivation,Ingredient,Beverage,Canada,8.834928
Sparkling Water,Fried Eggs,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Sparkling Water,Fructose,soda,last 6 month,0.6093,60.93,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Gin,#gin,tonic,last year,0.0,0.0,2,200.0,-1.0,Ingredient,Hashtag,Beverage,Canada,8.834928
@ETEAKI_T,Coke,ginger ale,last 3 month,0.636,63.6,3,300.0,-1.0,Hashtag,Ingredient,Beverage,Canada,8.589969
Chips,Fast Food,ginger ale,last year,0.3919,39.19,2,200.0,-1.0,Ingredient,Motivation,Beverage,Canada,8.834928
Sparkling Water,Mature,soda,last 6 month,0.6124,61.239998,6,600.0,-1.0,Ingredient,Motivation,Beverage,Canada,8.589969
Sparkling Water,Onion,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Black,Tonic,tonic,last year,-0.4574,-45.739998,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Gin,Lamb,tonic,last year,0.0,0.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Tonic,Lamb,tonic,last year,0.0,0.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Lemonade,Caffeine,ginger ale,last year,0.3919,39.19,2,200.0,-1.0,Ingredient,Motivation,Beverage,Canada,8.834928
Lemonade,Root Beer,ginger ale,last year,0.0,0.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Tequila,Coke,ginger ale,last 3 month,0.636,63.6,3,300.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.589969
Cheddar Cheese,Tomato,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Mustard,Eggs,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Caffeine,Peanut Butter,ginger ale,last year,0.3919,39.19,2,200.0,-1.0,Motivation,Ingredient,Beverage,Canada,8.834928
Fast Food,Peanut Butter,ginger ale,last year,0.3919,39.19,2,200.0,-1.0,Motivation,Ingredient,Beverage,Canada,8.834928
Sparkling Water,Provolone Cheese,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Sparkling Water,Croissants,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Black,@badencoffee,tonic,last year,-0.4574,-45.739998,2,200.0,-1.0,Ingredient,Hashtag,Beverage,Canada,8.834928
Black,Coffee,tonic,last year,-0.4574,-45.739998,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Tequila,@ETEAKI_T,ginger ale,last 3 month,0.636,63.6,3,300.0,-1.0,Ingredient,Hashtag,Beverage,Canada,8.589969
Croissants,Veggies,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Ice,Soda,soda,last 6 month,0.0,0.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Sparkling Water,Eggs,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Sprouts,Sparkling Water,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
#icecream,@badencoffee,tonic,last year,-0.4574,-45.739998,2,200.0,-1.0,Hashtag,Hashtag,Beverage,Canada,8.834928
Chips,Ginger Ale,ginger ale,last year,0.3919,39.19,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Cheddar Cheese,Veggies,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Cream,Veggies,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Sprouts,Eggs,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Chips,Peanut Butter,ginger ale,last year,0.3919,39.19,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Cream,Croissants,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Pork,Soda,soda,last 6 month,0.44789997,44.789997,5,500.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.589969
Jack,Tequila,ginger ale,last 3 month,0.636,63.6,3,300.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.589969
Onion,Veggies,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Sprouts,Veggies,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Raspberry,#gin,tonic,last year,0.0,0.0,2,200.0,-1.0,Ingredient,Hashtag,Beverage,Canada,8.834928
Diet,Root Beer,ginger ale,last year,0.0,0.0,2,200.0,-1.0,Motivation,Ingredient,Beverage,Canada,8.834928
Raspberry,Lamb,tonic,last year,0.0,0.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Ice,Sauce,soda,last 6 month,0.0,0.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Mustard,Tomato,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
#gin,Lamb,tonic,last year,0.0,0.0,2,200.0,-1.0,Hashtag,Ingredient,Beverage,Canada,8.834928
#gin,Tonic,tonic,last year,0.0,0.0,2,200.0,-1.0,Hashtag,Ingredient,Beverage,Canada,8.834928
#icecream,Mocha,tonic,last year,-0.4574,-45.739998,2,200.0,-1.0,Hashtag,Ingredient,Beverage,Canada,8.834928
Chips,Lemonade,ginger ale,last year,0.3919,39.19,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Ginger Ale,Peanut Butter,ginger ale,last year,0.3919,39.19,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Ginger Ale,Soda,ginger ale,last year,-0.3412,-34.12,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Cream,Fried Eggs,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Cream,Onion,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Sprouts,Mustard,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Diet,Coke,ginger ale,last year,0.38294998,38.295,3,300.0,-1.0,Motivation,Ingredient,Beverage,Canada,8.834928
Fast Food,Caffeine,ginger ale,last year,0.3919,39.19,2,200.0,-1.0,Motivation,Motivation,Beverage,Canada,8.834928
Onion,Fried Eggs,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Sparkling Water,Yoghurt,soda,last year,0.296,29.6,3,300.0,-1.0,Ingredient,Ingredient,Beverage,Canada,7.6868787
Raspberry,Tonic,tonic,last year,0.0,0.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Coke,Soda,ginger ale,last year,0.0,-0.98456156,2,-0.33222592,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Lemonade,Peanut Butter,ginger ale,last year,0.3919,39.19,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Sauce,Soda,soda,last 6 month,0.0,0.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Sparkling Water,Veggies,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Black,Mocha,tonic,last year,-0.4574,-45.739998,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Sparkling Water,Mustard,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Veggies,Eggs,soda,last 3 month,0.8743,87.43,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
Veggies,Provolone Cheese,soda,last 6 month,0.88,88.0,2,200.0,-1.0,Ingredient,Ingredient,Beverage,Canada,8.834928
